id,district_id,name,status,type,code
1434,86,Chiềng Nơi,active,xa,4141
1435,86,Phiêng Cằm,active,xa,4144
1436,86,Chiềng Dong,active,xa,4147
1437,86,Chiềng Kheo,active,xa,4150
1438,86,Chiềng Ve,active,xa,4153
1439,86,Chiềng Lương,active,xa,4156
1440,86,Phiêng Pằn,active,xa,4159
1441,86,Nà Ơt,active,xa,4162
1442,86,Tà Hộc,active,xa,4165
1443,87,Sông Mã,active,thi-tran,4168
1444,87,Bó Sinh,active,xa,4171
1445,87,Pú Pẩu,active,xa,4174
1446,87,Chiềng Phung,active,xa,4177
1447,87,Chiềng En,active,xa,4180
1448,87,Mường Lầm,active,xa,4183
1449,87,Nậm Ty,active,xa,4186
1450,87,Đứa Mòn,active,xa,4189
1451,87,Yên Hưng,active,xa,4192
1452,87,Chiềng Sơ,active,xa,4195
1453,87,Nà Ngựu,active,xa,4198
1454,87,Nậm Mằn,active,xa,4201
1455,87,Chiềng Khoong,active,xa,4204
1456,87,Chiềng Cang,active,xa,4207
1457,87,Huổi Một,active,xa,4210
1458,87,Mường Sai,active,xa,4213
1459,87,Mường Cai,active,xa,4216
1460,87,Mường Hung,active,xa,4219
1461,87,Chiềng Khương,active,xa,4222
1462,88,Sam Kha,active,xa,4225
1463,88,Púng Bánh,active,xa,4228
1464,88,Xốp Cộp,active,xa,4231
1465,88,Dồm Cang,active,xa,4234
1466,88,Nậm Lạnh,active,xa,4237
1467,88,Mường Lèo,active,xa,4240
1468,88,Mường Và,active,xa,4243
1469,88,Mường Lạn,active,xa,4246
1470,89,Yên Thịnh,active,phuong,4249
1471,89,Yên Ninh,active,phuong,4252
1472,89,Minh Tân,active,phuong,4255
1473,89,Nguyễn Thái Học,active,phuong,4258
1474,89,Đồng Tâm,active,phuong,4261
1475,89,Nguyễn Phúc,active,phuong,4264
1476,89,Hồng Hà,active,phuong,4267
1477,89,Minh Bảo,active,xa,4270
1478,89,Nam Cường,active,xa,4273
1479,89,Tuy Lộc,active,xa,4276
1480,89,Tân Thịnh,active,xa,4279
1481,90,Pú Trạng,active,phuong,4282
1482,90,Trung Tâm,active,phuong,4285
1483,90,Tân An,active,phuong,4288
1484,90,Cầu Thia,active,phuong,4291
1485,90,Nghĩa Lợi,active,xa,4294
1486,90,Nghĩa Phúc,active,xa,4297
1487,90,Nghĩa An,active,xa,4300
1488,91,Yên Thế,active,thi-tran,4303
1489,91,Tân Phượng,active,xa,4306
1490,91,Lâm Thượng,active,xa,4309
1491,91,Khánh Thiện,active,xa,4312
1492,91,Minh Chuẩn,active,xa,4315
1493,91,Mai Sơn,active,xa,4318
1494,91,Khai Trung,active,xa,4321
1495,91,Mường Lai,active,xa,4324
1496,91,An Lạc,active,xa,4327
1497,91,Minh Xuân,active,xa,4330
1498,91,Tô Mậu,active,xa,4333
1499,91,Tân Lĩnh,active,xa,4336
1500,91,Yên Thắng,active,xa,4339
1501,91,Khánh Hoà,active,xa,4342
1502,91,Vĩnh Lạc,active,xa,4345
1503,91,Liễu Đô,active,xa,4348
1504,91,Động Quan,active,xa,4351
1505,91,Tân Lập,active,xa,4354
1506,91,Minh Tiến,active,xa,4357
1507,91,Trúc Lâu,active,xa,4360
1508,91,Phúc Lợi,active,xa,4363
1509,91,Phan Thanh,active,xa,4366
1510,91,An Phú,active,xa,4369
1511,91,Trung Tâm,active,xa,4372
1512,92,Mậu A,active,thi-tran,4375
1513,92,Lang Thíp,active,xa,4378
1514,92,Lâm Giang,active,xa,4381
1515,92,Châu Quế Thượng,active,xa,4384
1516,92,Châu Quế Hạ,active,xa,4387
1517,92,An Bình,active,xa,4390
1518,92,Quang Minh,active,xa,4393
1519,92,Đông An,active,xa,4396
1520,92,Đông Cuông,active,xa,4399
1521,92,Phong Dụ Hạ,active,xa,4402
1522,92,Mậu Đông,active,xa,4405
1523,92,Ngòi A,active,xa,4408
1524,92,Xuân Tầm,active,xa,4411
1525,92,Tân Hợp,active,xa,4414
1526,92,An Thịnh,active,xa,4417
1527,92,Yên Thái,active,xa,4420
1528,92,Phong Dụ Thượng,active,xa,4423
1529,92,Yên Hợp,active,xa,4426
1530,92,Đại Sơn,active,xa,4429
1531,92,Yên Hưng,active,xa,4432
1532,92,Đại Phác,active,xa,4435
1533,92,Yên Phú,active,xa,4438
1534,92,Xuân Ái,active,xa,4441
1535,92,Hoàng Thắng,active,xa,4444
1536,92,Viễn Sơn,active,xa,4447
1537,92,Mỏ Vàng,active,xa,4450
1538,92,Nà Hẩu,active,xa,4453
1539,93,Mù Cang Chải,active,thi-tran,4456
1540,93,Hồ Bốn,active,xa,4459
1541,93,Nậm Có,active,xa,4462
1542,93,Khao Mang,active,xa,4465
1543,93,Mồ Dề,active,xa,4468
1544,93,Chế Cu Nha,active,xa,4471
1545,93,Lao Chải,active,xa,4474
1546,93,Kim Nọi,active,xa,4477
1547,93,Cao Phạ,active,xa,4480
1548,93,La Pán Tẩn,active,xa,4483
1549,93,Dế Xu Phình,active,xa,4486
1550,93,Chế Tạo,active,xa,4489
1551,93,Púng Luông,active,xa,4492
1552,93,Nậm Khắt,active,xa,4495
1553,94,Cổ Phúc,active,thi-tran,4498
1554,94,Tân Đồng,active,xa,4501
1555,94,Báo Đáp,active,xa,4504
1556,94,Đào Thịnh,active,xa,4507
1557,94,Việt Thành,active,xa,4510
1558,94,Hòa Cuông,active,xa,4513
1559,94,Minh Quán,active,xa,4516
1560,94,Quy Mông,active,xa,4519
1561,94,Cường Thịnh,active,xa,4522
1562,94,Kiên Thành,active,xa,4525
1563,94,Nga Quán,active,xa,4528
1564,94,Y Can,active,xa,4531
1565,94,Minh Tiến,active,xa,4534
1566,94,Lương Thịnh,active,xa,4537
1567,89,Âu Lâu,active,xa,4540
1568,89,Giới Phiên,active,xa,4543
1569,89,Hợp Minh,active,xa,4546
1570,89,Văn Tiến,active,xa,4549
1571,89,Phúc Lộc,active,xa,4552
1572,97,Văn Lãng,active,xa,4555
1573,89,Văn Phú,active,xa,4558
1574,94,Bảo Hưng,active,xa,4561
1575,94,Việt Cường,active,xa,4564
1576,94,Minh Quân,active,xa,4567
1577,94,Hồng Ca,active,xa,4570
1578,94,Hưng Thịnh,active,xa,4573
1579,94,Hưng Khánh,active,xa,4576
1580,94,Việt Hồng,active,xa,4579
1581,94,Vân Hội,active,xa,4582
1582,95,Trạm Tấu,active,thi-tran,4585
1583,95,Túc Đán,active,xa,4588
1584,95,Pá Lau,active,xa,4591
1585,95,Xà Hồ,active,xa,4594
1586,95,Phình Hồ,active,xa,4597
1587,95,Trạm Tấu,active,xa,4600
1588,95,Tà Si Láng,active,xa,4603
1589,95,Pá Hu,active,xa,4606
1590,95,Làng Nhì,active,xa,4609
1591,95,Bản Công,active,xa,4612
1592,95,Bản Mù,active,xa,4615
1593,95,Hát Lừu,active,xa,4618
1594,96,Nông Trường Liên Sơn,active,thi-tran,4621
1595,96,Nông Trường Nghĩa Lộ,active,thi-tran,4624
1596,96,Nông Trường Trần Phú,active,thi-tran,4627
1597,96,Tú Lệ,active,xa,4630
1598,96,Nậm Búng,active,xa,4633
1599,96,Gia Hội,active,xa,4636
1600,96,Sùng Đô,active,xa,4639
1601,96,Nậm Mười,active,xa,4642
1602,96,An Lương,active,xa,4645
1603,96,Nậm Lành,active,xa,4648
1604,96,Sơn Lương,active,xa,4651
1605,96,Suối Quyền,active,xa,4654
1606,96,Suối Giàng,active,xa,4657
1607,96,Sơn A,active,xa,4660
1608,96,Phù Nham,active,xa,4663
1609,96,Nghĩa Sơn,active,xa,4666
1610,96,Suối Bu,active,xa,4669
1611,96,Sơn Thịnh,active,xa,4672
1612,96,Thanh Lương,active,xa,4675
1613,96,Hạnh Sơn,active,xa,4678
1614,96,Phúc Sơn,active,xa,4681
1615,96,Thạch Lương,active,xa,4684
1616,96,Đại Lịch,active,xa,4687
1617,96,Đồng Khê,active,xa,4690
1618,96,Cát Thịnh,active,xa,4693
1619,96,Tân Thịnh,active,xa,4696
1620,96,Chấn Thịnh,active,xa,4699
1621,96,Bình Thuận,active,xa,4702
1622,96,Thượng Bằng La,active,xa,4705
1623,96,Minh An,active,xa,4708
1624,96,Nghĩa Tâm,active,xa,4711
1625,97,Yên Bình,active,thi-tran,4714
1626,97,Thác Bà,active,thi-tran,4717
1627,97,Xuân Long,active,xa,4720
1628,97,Tích Cốc,active,xa,4723
1629,97,Cảm Nhân,active,xa,4726
1630,97,Ngọc Chấn,active,xa,4729
1631,97,Tân Nguyên,active,xa,4732
1632,97,Phúc Ninh,active,xa,4735
1633,97,Bảo Ái,active,xa,4738
1634,97,Mỹ Gia,active,xa,4741
1635,97,Xuân Lai,active,xa,4744
1636,97,Mông Sơn,active,xa,4747
1637,97,Cẩm Ân,active,xa,4750
1638,97,Yên Thành,active,xa,4753
1639,97,Tân Hương,active,xa,4756
1640,97,Phúc An,active,xa,4759
1641,97,Bạch Hà,active,xa,4762
1642,97,Vũ Linh,active,xa,4765
1643,97,Đại Đồng,active,xa,4768
1644,97,Vĩnh Kiên,active,xa,4771
1645,97,Yên Bình,active,xa,4774
1646,97,Thịnh Hưng,active,xa,4777
1647,97,Hán Đà,active,xa,4780
1648,97,Phú Thịnh,active,xa,4783
1649,97,Đại Minh,active,xa,4786
1650,98,Hòa Bình,active,phuong,4789
1651,98,Tân Hòa,active,phuong,4792
1652,98,Thịnh Lang,active,phuong,4795
1653,98,Hữu Nghị,active,phuong,4798
1654,98,Tân Thịnh,active,phuong,4801
1655,98,Đồng Tiến,active,phuong,4804
1656,98,Phương Lâm,active,phuong,4807
1657,98,Chăm Mát,active,phuong,4810
1658,98,Yên Mông,active,xa,4813
1659,98,Sủ Ngòi,active,xa,4816
1660,98,Dân Chủ,active,xa,4819
1661,98,Thái Thịnh,active,xa,4822
1662,98,Hoà Bình,active,xa,4825
1663,98,Thống Nhất,active,xa,4828
1664,99,Đà Bắc,active,thi-tran,4831
1665,99,Đồng Nghê,active,xa,4834
1666,99,Suối Nánh,active,xa,4837
1667,99,Giáp Đắt,active,xa,4840
1668,99,Mường Tuổng,active,xa,4843
1669,99,Mường Chiềng,active,xa,4846
1670,99,Tân Pheo,active,xa,4849
1671,99,Đồng Chum,active,xa,4852
1672,99,Tân Minh,active,xa,4855
1673,99,Đoàn Kết,active,xa,4858
1674,99,Đồng Ruộng,active,xa,4861
1675,99,Hào Lý,active,xa,4864
1676,99,Tu Lý,active,xa,4867
1677,99,Trung Thành,active,xa,4870
1678,99,Yên Hòa,active,xa,4873
1679,99,Cao Sơn,active,xa,4876
1680,99,Toàn Sơn,active,xa,4879
1681,105,Tân Dân,active,xa,4882
1682,99,Hiền Lương,active,xa,4885
1683,99,Tiền Phong,active,xa,4888
1684,99,Vầy Nưa,active,xa,4891
1685,100,Kỳ Sơn,active,thi-tran,4894
1686,100,Hợp Thịnh,active,xa,4897
1687,100,Phú Minh,active,xa,4900
1688,100,Hợp Thành,active,xa,4903
1689,100,Phúc Tiến,active,xa,4906
1690,100,Dân Hòa,active,xa,4909
1691,100,Mông Hóa,active,xa,4912
1692,100,Dân Hạ,active,xa,4915
1693,98,Trung Minh,active,xa,4918
1694,100,Độc Lập,active,xa,4921
1695,101,Lương Sơn,active,thi-tran,4924
1696,191,Yên Trung,active,xa,4927
1697,191,Yên Bình,active,xa,4930
1698,100,Yên Quang,active,xa,4933
1699,191,Tiến Xuân,active,xa,4936
1700,190,Đông Xuân,active,xa,4939
1701,101,Lâm Sơn,active,xa,4942
1702,101,Hòa Sơn,active,xa,4945
1703,101,Trường Sơn,active,xa,4948
1704,101,Tân Vinh,active,xa,4951
1705,101,Nhuận Trạch,active,xa,4954
1706,101,Cao Răm,active,xa,4957
1707,101,Cư Yên,active,xa,4960
1708,101,Hợp Hòa,active,xa,4963
1709,101,Liên Sơn,active,xa,4966
1710,101,Thành Lập,active,xa,4969
1711,101,Tiến Sơn,active,xa,4972
1712,101,Trung Sơn,active,xa,4975
1713,102,Bo,active,thi-tran,4978
1714,108,Thanh Hà,active,thi-tran,4981
1715,102,Đú Sáng,active,xa,4984
1716,102,Bắc Sơn,active,xa,4987
1717,102,Bình Sơn,active,xa,4990
1718,102,Hùng Tiến,active,xa,4993
1719,101,Tân Thành,active,xa,4996
1720,102,Tú Sơn,active,xa,4999
1721,102,Nật Sơn,active,xa,5002
1722,102,Vĩnh Tiến,active,xa,5005
1723,101,Cao Dương,active,xa,5008
1724,102,Sơn Thủy,active,xa,5011
1725,102,Đông Bắc,active,xa,5014
1726,102,Thượng Bì,active,xa,5017
1727,102,Lập Chiệng,active,xa,5020
1728,101,Hợp Châu,active,xa,5023
1729,102,Vĩnh Đồng,active,xa,5026
1730,102,Hạ Bì,active,xa,5029
1731,102,Trung Bì,active,xa,5032
1732,102,Kim Sơn,active,xa,5035
1733,102,Hợp Đồng,active,xa,5038
1734,101,Long Sơn,active,xa,5041
1735,102,Thượng Tiến,active,xa,5044
1736,101,Cao Thắng,active,xa,5047
1737,102,Kim Tiến,active,xa,5050
1738,102,Kim Bình,active,xa,5053
1739,102,Hợp Kim,active,xa,5056
1740,101,Thanh Lương,active,xa,5059
1741,101,Hợp Thanh,active,xa,5062
1742,102,Kim Bôi,active,xa,5065
1743,102,Nam Thượng,active,xa,5068
1744,102,Kim Truy,active,xa,5071
1745,108,Thanh Nông,active,xa,5074
1746,102,Cuối Hạ,active,xa,5077
1747,102,Sào Báy,active,xa,5080
1748,102,Mi Hòa,active,xa,5083
1749,102,Nuông Dăm,active,xa,5086
1750,103,Cao Phong,active,thi-tran,5089
1751,103,Bình Thanh,active,xa,5092
1752,103,Thung Nai,active,xa,5095
1753,103,Bắc Phong,active,xa,5098
1754,103,Thu Phong,active,xa,5101
1755,103,Đông Phong,active,xa,5104
1756,103,Xuân Phong,active,xa,5107
1757,103,Tây Phong,active,xa,5110
1758,103,Tân Phong,active,xa,5113
1759,103,Dũng Phong,active,xa,5116
1760,103,Nam Phong,active,xa,5119
1761,103,Yên Lập,active,xa,5122
1762,103,Yên Thượng,active,xa,5125
1763,104,Mường Khến,active,thi-tran,5128
1764,104,Ngòi Hoa,active,xa,5131
1765,104,Trung Hòa,active,xa,5134
1766,104,Phú Vinh,active,xa,5137
1767,104,Phú Cường,active,xa,5140
1768,104,Mỹ Hòa,active,xa,5143
1769,104,Quy Hậu,active,xa,5146
1770,104,Phong Phú,active,xa,5149
1771,104,Quyết Chiến,active,xa,5152
1772,104,Mãn Đức,active,xa,5155
1773,104,Địch Giáo,active,xa,5158
1774,104,Tuân Lộ,active,xa,5161
1775,104,Tử Nê,active,xa,5164
1776,104,Thanh Hối,active,xa,5167
1777,104,Ngọc Mỹ,active,xa,5170
1778,104,Đông Lai,active,xa,5173
1779,104,Lũng Vân,active,xa,5176
1780,104,Bắc Sơn,active,xa,5179
1781,104,Quy Mỹ,active,xa,5182
1782,104,Do Nhân,active,xa,5185
1783,104,Nam Sơn,active,xa,5188
1784,104,Lỗ Sơn,active,xa,5191
1785,104,Ngổ Luông,active,xa,5194
1786,104,Gia Mô,active,xa,5197
1787,105,Mai Châu,active,thi-tran,5200
1788,105,Tân Mai,active,xa,5203
1789,105,Phúc Sạn,active,xa,5206
1790,105,Pà Cò,active,xa,5209
1791,105,Hang Kia,active,xa,5212
1792,105,Ba Khan,active,xa,5215
1793,105,Tân Sơn,active,xa,5218
1794,105,Đồng Bảng,active,xa,5221
1795,105,Cun Pheo,active,xa,5224
1796,105,Bao La,active,xa,5227
1797,105,Piềng Vế,active,xa,5230
1798,105,Tòng Đậu,active,xa,5233
1799,105,Nà Mèo,active,xa,5236
1800,105,Thung Khe,active,xa,5239
1801,105,Nà Phòn,active,xa,5242
1802,105,Săm Khóe,active,xa,5245
1803,105,Chiềng Châu,active,xa,5248
1804,105,Mai Hạ,active,xa,5251
1805,105,Nong Luông,active,xa,5254
1806,105,Mai Hịch,active,xa,5257
1807,105,Pù Pin,active,xa,5260
1808,105,Vạn Mai,active,xa,5263
1809,106,Vụ Bản,active,thi-tran,5266
1810,106,Quý Hòa,active,xa,5269
1811,106,Miền Đồi,active,xa,5272
1812,106,Mỹ Thành,active,xa,5275
1813,106,Tuân Đạo,active,xa,5278
1814,106,Văn Nghĩa,active,xa,5281
1815,106,Văn Sơn,active,xa,5284
1816,106,Tân Lập,active,xa,5287
1817,106,Nhân Nghĩa,active,xa,5290
1818,106,Thượng Cốc,active,xa,5293
1819,106,Phú Lương,active,xa,5296
1820,106,Phúc Tuy,active,xa,5299
1821,106,Xuất Hóa,active,xa,5302
1822,106,Yên Phú,active,xa,5305
1823,106,Bình Hẻm,active,xa,5308
1824,106,Chí Thiện,active,xa,5311
1825,106,Bình Cảng,active,xa,5314
1826,106,Bình Chân,active,xa,5317
1827,106,Định Cư,active,xa,5320
1828,106,Chí Đạo,active,xa,5323
1829,106,Liên Vũ,active,xa,5326
1830,106,Ngọc Sơn,active,xa,5329
1831,106,Hương Nhượng,active,xa,5332
1832,106,Vũ Lâm,active,xa,5335
1833,106,Tự Do,active,xa,5338
1834,106,Yên Nghiệp,active,xa,5341
1835,106,Tân Mỹ,active,xa,5344
1836,106,Ân Nghĩa,active,xa,5347
1837,106,Ngọc Lâu,active,xa,5350
1838,107,Hàng Trạm,active,thi-tran,5353
1839,107,Lạc Sỹ,active,xa,5356
1840,107,Lạc Hưng,active,xa,5359
1841,107,Lạc Lương,active,xa,5362
1842,107,Bảo Hiệu,active,xa,5365
1843,107,Đa Phúc,active,xa,5368
1844,107,Hữu Lợi,active,xa,5371
1845,107,Lạc Thịnh,active,xa,5374
1846,107,Yên Lạc,active,xa,5377
1847,107,Đoàn Kết,active,xa,5380
1848,107,Phú Lai,active,xa,5383
1849,107,Yên Trị,active,xa,5386
1850,107,Ngọc Lương,active,xa,5389
1851,108,Chi Nê,active,thi-tran,5392
1852,108,Phú Lão,active,xa,5395
1853,108,Phú Thành,active,xa,5398
1854,108,Cố Nghĩa,active,xa,5401
1855,108,Hưng Thi,active,xa,5404
1856,108,Lạc Long,active,xa,5407
1857,108,Liên Hòa,active,xa,5410
1858,108,Khoan Dụ,active,xa,5413
1859,108,Đồng Môn,active,xa,5416
1860,108,Đồng Tâm,active,xa,5419
1861,108,Yên Bồng,active,xa,5422
1862,108,An Lạc,active,xa,5425
1863,108,An Bình,active,xa,5428
1864,109,Quán Triều,active,phuong,5431
1865,109,Quang Vinh,active,phuong,5434
1866,109,Túc Duyên,active,phuong,5437
1867,109,Hoàng Văn Thụ,active,phuong,5440
1868,109,Trưng Vương,active,phuong,5443
1869,109,Quang Trung,active,phuong,5446
1870,109,Phan Đình Phùng,active,phuong,5449
1871,109,Tân Thịnh,active,phuong,5452
1872,109,Thịnh Đán,active,phuong,5455
1873,109,Đồng Quang,active,phuong,5458
1874,109,Gia Sàng,active,phuong,5461
1875,109,Tân Lập,active,phuong,5464
1876,109,Cam Giá,active,phuong,5467
1877,109,Phú Xá,active,phuong,5470
1878,109,Hương Sơn,active,phuong,5473
1879,109,Trung Thành,active,phuong,5476
1880,109,Tân Thành,active,phuong,5479
1881,109,Tân Long,active,phuong,5482
1882,109,Phúc Hà,active,xa,5485
1883,109,Phúc Xuân,active,xa,5488
1884,109,Quyết Thắng,active,xa,5491
1885,109,Phúc Trìu,active,xa,5494
1886,109,Thịnh Đức,active,xa,5497
1887,109,Tích Lương,active,xa,5500
1888,109,Tân Cương,active,xa,5503
1889,109,Lương Sơn,active,xa,5506
1890,110,Lương Châu,active,phuong,5509
1891,110,Mỏ Chè,active,phuong,5512
1892,110,Cải Đan,active,phuong,5515
1893,110,Thắng Lợi,active,phuong,5518
1894,110,Phố Cò,active,phuong,5521
1895,110,Vinh Sơn,active,xa,5524
1896,110,Tân Quang,active,xa,5527
1897,110,Bình Sơn,active,xa,5530
1898,110,Bá Xuyên,active,xa,5533
1899,111,Chợ Chu,active,thi-tran,5536
1900,111,Linh Thông,active,xa,5539
1901,111,Lam Vỹ,active,xa,5542
1902,111,Quy Kỳ,active,xa,5545
1903,111,Tân Thịnh,active,xa,5548
1904,111,Kim Phượng,active,xa,5551
1905,111,Bảo Linh,active,xa,5554
1906,111,Kim Sơn,active,xa,5557
1907,111,Phúc Chu,active,xa,5560
1908,111,Tân Dương,active,xa,5563
1909,111,Phượng Tiến,active,xa,5566
1910,111,Bảo Cường,active,xa,5569
1911,111,Đồng Thịnh,active,xa,5572
1912,111,Định Biên,active,xa,5575
1913,111,Thanh Định,active,xa,5578
1914,111,Trung Hội,active,xa,5581
1915,111,Trung Lương,active,xa,5584
1916,111,Bình Yên,active,xa,5587
1917,111,Điềm Mặc,active,xa,5590
1918,111,Phú Tiến,active,xa,5593
1919,111,Bộc Nhiêu,active,xa,5596
1920,111,Sơn Phú,active,xa,5599
1921,111,Phú Đình,active,xa,5602
1922,111,Bình Thành,active,xa,5605
1923,112,Giang Tiên,active,thi-tran,5608
1924,112,Đu,active,thi-tran,5611
1925,112,Yên Ninh,active,xa,5614
1926,112,Yên Trạch,active,xa,5617
1927,112,Yên Đổ,active,xa,5620
1928,112,Yên Lạc,active,xa,5623
1929,112,Ôn Lương,active,xa,5626
1930,112,Động Đạt,active,xa,5629
1931,112,Phủ Lý,active,xa,5632
1932,112,Phú Đô,active,xa,5635
1933,112,Hợp Thành,active,xa,5638
1934,112,Tức Tranh,active,xa,5641
1935,112,Phấn Mễ,active,xa,5644
1936,112,Vô Tranh,active,xa,5647
1937,112,Cổ Lũng,active,xa,5650
1938,112,Sơn Cẩm,active,xa,5653
1939,113,Sông Cầu,active,thi-tran,5656
1940,113,Chùa Hang,active,thi-tran,5659
1941,113,Trại Cau,active,thi-tran,5662
1942,113,Văn Lăng,active,xa,5665
1943,113,Tân Long,active,xa,5668
1944,113,Hòa Bình,active,xa,5671
1945,113,Quang Sơn,active,xa,5674
1946,113,Minh Lập,active,xa,5677
1947,113,Văn Hán,active,xa,5680
1948,113,Hóa Trung,active,xa,5683
1949,113,Khe Mo,active,xa,5686
1950,113,Cây Thị,active,xa,5689
1951,113,Hóa Thượng,active,xa,5692
1952,109,Cao Ngạn,active,xa,5695
1953,113,Hợp Tiến,active,xa,5698
1954,113,Linh Sơn,active,xa,5701
1955,113,Tân Lợi,active,xa,5704
1956,113,Nam Hòa,active,xa,5707
1957,109,Đồng Bẩm,active,xa,5710
1958,113,Huống Thượng,active,xa,5713
1959,114,Đình Cả,active,thi-tran,5716
1960,114,Sảng Mộc,active,xa,5719
1961,114,Nghinh Tường,active,xa,5722
1962,114,Thần Xa,active,xa,5725
1963,114,Vũ Chấn,active,xa,5728
1964,114,Thượng Nung,active,xa,5731
1965,114,Phú Thượng,active,xa,5734
1966,114,Cúc Đường,active,xa,5737
1967,114,La Hiên,active,xa,5740
1968,114,Lâu Thượng,active,xa,5743
1969,114,Tràng Xá,active,xa,5746
1970,114,Phương Giao,active,xa,5749
1971,114,Liên Minh,active,xa,5752
1972,114,Dân Tiến,active,xa,5755
1973,114,Bình Long,active,xa,5758
1974,115,Đại Từ,active,thi-tran,5761
1975,115,Quân Chu,active,thi-tran,5764
1976,115,Phúc Lương,active,xa,5767
1977,115,Minh Tiến,active,xa,5770
1978,115,Yên Lãng,active,xa,5773
1979,115,Đức Lương,active,xa,5776
1980,115,Phú Cường,active,xa,5779
1981,115,Na Mao,active,xa,5782
1982,115,Phú Lạc,active,xa,5785
1983,115,Tân Linh,active,xa,5788
1984,115,Phú Thịnh,active,xa,5791
1985,115,Phục Linh,active,xa,5794
1986,115,Phú Xuyên,active,xa,5797
1987,115,Bản Ngoại,active,xa,5800
1988,115,Tiên Hội,active,xa,5803
1989,115,Hùng Sơn,active,xa,5806
1990,115,Cù Vân,active,xa,5809
1991,115,Hà Thượng,active,xa,5812
1992,115,La Bằng,active,xa,5815
1993,115,Hoàng Nông,active,xa,5818
1994,115,Khôi Kỳ,active,xa,5821
1995,115,An Khánh,active,xa,5824
1996,115,Tân Thái,active,xa,5827
1997,115,Bình Thuận,active,xa,5830
1998,115,Lục Ba,active,xa,5833
1999,115,Mỹ Yên,active,xa,5836
2000,115,Vạn Thọ,active,xa,5839
2001,115,Văn Yên,active,xa,5842
2002,115,Ký Phú,active,xa,5845
2003,115,Cát Nê,active,xa,5848
2004,115,Quân Chu,active,xa,5851
2005,116,Bãi Bông,active,thi-tran,5854
2006,116,Bắc Sơn,active,thi-tran,5857
2007,116,Ba Hàng,active,thi-tran,5860
2008,116,Phúc Tân,active,xa,5863
2009,116,Phúc Thuận,active,xa,5866
2010,116,Hồng Tiến,active,xa,5869
2011,116,Minh Đức,active,xa,5872
2012,116,Đắc Sơn,active,xa,5875
2013,116,Đồng Tiến,active,xa,5878
2014,116,Thành Công,active,xa,5881
2015,116,Tiên Phong,active,xa,5884
2016,116,Vạn Phái,active,xa,5887
2017,116,Nam Tiến,active,xa,5890
2018,116,Tân Hương,active,xa,5893
2019,116,Đông Cao,active,xa,5896
2020,116,Trung Thành,active,xa,5899
2021,116,Tân Phú,active,xa,5902
2022,116,Thuận Thành,active,xa,5905
2023,117,Hương Sơn,active,thi-tran,5908
2024,117,Bàn Đạt,active,xa,5911
2025,117,Đồng Liên,active,xa,5914
2026,117,Tân Khánh,active,xa,5917
2027,117,Tân Kim,active,xa,5920
2028,117,Tân Thành,active,xa,5923
2029,117,Đào Xá,active,xa,5926
2030,117,Bảo Lý,active,xa,5929
2031,117,Thượng Đình,active,xa,5932
2032,117,Tân Hòa,active,xa,5935
2033,117,Nhã Lộng,active,xa,5938
2034,117,Điềm Thụy,active,xa,5941
2035,117,Xuân Phương,active,xa,5944
2036,117,Tân Đức,active,xa,5947
2037,117,Úc Kỳ,active,xa,5950
2038,117,Lương Phú,active,xa,5953
2039,117,Nga My,active,xa,5956
2040,117,Kha Sơn,active,xa,5959
2041,117,Thanh Ninh,active,xa,5962
2042,117,Dương Thành,active,xa,5965
2043,117,Hà Châu,active,xa,5968
2044,118,Hoàng Văn Thụ,active,phuong,5971
2045,118,Tam Thanh,active,phuong,5974
2046,118,Vĩnh Trại,active,phuong,5977
2047,118,Đông Kinh,active,phuong,5980
2048,118,Chi Lăng,active,phuong,5983
2049,118,Hoàng Đồng,active,xa,5986
2050,118,Quảng Lạc,active,xa,5989
2051,118,Mai Pha,active,xa,5992
2052,119,Thất Khê,active,thi-tran,5995
2053,119,Khánh Long,active,xa,5998
2054,119,Đoàn Kết,active,xa,6001
2055,119,Quốc Khánh,active,xa,6004
2056,119,Vĩnh Tiến,active,xa,6007
2057,119,Cao Minh,active,xa,6010
2058,119,Chí Minh,active,xa,6013
2059,119,Tri Phương,active,xa,6016
2060,119,Tân Tiến,active,xa,6019
2061,119,Tân Yên,active,xa,6022
2062,119,Đội Cấn,active,xa,6025
2063,119,Tân Minh,active,xa,6028
2064,119,Kim Đồng,active,xa,6031
2065,119,Chi Lăng,active,xa,6034
2066,119,Trung Thành,active,xa,6037
2067,119,Đại Đồng,active,xa,6040
2068,119,Đào Viên,active,xa,6043
2069,119,Đề Thám,active,xa,6046
2070,119,Kháng Chiến,active,xa,6049
2071,119,Bắc Ái,active,xa,6052
2072,119,Hùng Sơn,active,xa,6055
2073,119,Quốc Việt,active,xa,6058
2074,119,Hùng Việt,active,xa,6061
2075,120,Bình Gia,active,thi-tran,6064
2076,120,Hưng Đạo,active,xa,6067
2077,120,Vĩnh Yên,active,xa,6070
2078,120,Hoa Thám,active,xa,6073
2079,120,Quý Hòa,active,xa,6076
2080,120,Hồng Phong,active,xa,6079
2081,120,Yên Lỗ,active,xa,6082
2082,120,Thiện Hòa,active,xa,6085
2083,120,Quang Trung,active,xa,6088
2084,120,Thiện Thuật,active,xa,6091
2085,120,Minh Khai,active,xa,6094
2086,120,Thiện Long,active,xa,6097
2087,120,Hoàng Văn Thụ,active,xa,6100
